Link,Title,Location,Salary,Summary
https://kr.indeed.com/viewjob?jk=534ffad03a49fb5e,"대기업 검증툴 (OpenGL, C++, Python) 개발",,"언어 : C/C++, Python - Tool : MSVC, Qt Creator [우대 역량 및 경험] - 내비게이션 또는 GIS관련 개발 업무 경험 - ADASIS 관련 업무 경험 - Python 개발 업무 경험 [근무..."
https://kr.indeed.com/viewjob?jk=c86ce6af89bf8e8a,[S/W] 로봇 내비게이션 기술 개발,,"공학, 컴퓨터 사이언스, 전자공학 분야의 학사 이상 학위 보유자 - 3년 이상 경력 보유자 - C, C++, Python 중 1개 이상의 프로그래밍 언어 능통자 - ROS(Robot Operating System) 개발 경험..."
https://kr.indeed.com/viewjob?jk=ab157cc80acdbe96,지스트 블록체인인터넷경제연구센터 계약직(연구원),,분류시스템 연구 블록체인 연구 1) 4 년제 대학 이상 졸업자 2) SW프로그래밍 제작 경험자 3) Python/C/Java/Go 프로그래밍 가능자 우대사항 ① 국가보훈대상자(취업보호대상자) 및 장애인은 관련 법령...
https://kr.indeed.com/viewjob?jk=78d1ec77f4a5e0dc,기후 분석&모델링연구실 시간제연구원,,"수행 ① 국내외 4년제 대학교 환경공학관련분야 학사 이상 학위소지자로서, ② Fortran, GrADS, python 중 1개 이상의 프로그램 언어 사용 가능자 우대사항 ① 국가보훈대상자(취업보호대상자) 및 장애인은..."
https://kr.indeed.com/viewjob?jk=fdeb69dc17b60059,[S/W] 글로벌 빅데이터 분석 전문가,,"비즈니스 영어 가능자 (영어 회의, 자료 작성, 발표 등) ·SQL, Python, R, Spark 활용 가능자 ·해외 여행에 결격 사유가 없으신 분... 계획/물류/판촉) ·SQL, Python, Hadoop SQL, Spark..."
https://kr.indeed.com/viewjob?jk=248d16c9068bdd7f,[S/W] Software Engineer for Mobility,,"이상] - 학사 이상의 학위 취득자 - 전산학 전반의 알고리즘과 시스템에 대한 이해를 보유한 자 - Go, Python, C++ 등 하나 이상의 개발 언어를 능숙하게 사용할 수 있는 능력 - 다음 중 하나 이상의 분야에 대한..."
https://kr.indeed.com/viewjob?jk=2e471d0cf19be66c,Business Data Analyst 경력자 채용,,"조건 이커머스 또는 인터넷 서비스 업계 근무 경력을 보유하신 분 Python, R 등 기타 Programming language 사용 경력을 보유하... language (R, Python etc... automation..."
https://kr.indeed.com/viewjob?jk=4ea149f38a150bb9,반도체 CHIP 설계 관련 CAD Engineer,,"programming language background( perl, python, tcl, c++, make, shell) - Experience... plus(perl, python, tcl, shell etc..."
https://kr.indeed.com/viewjob?jk=6e3b14a4092fb8ad,웹서비스 개발팀장,,"이커머스, 풀필먼트, 백엔드 시스템 개발 4. 자격요건 - 경력 7년 이상 - 웹서비스 개발 - Python, 클라우드환경, RESTful API구현가능 5. 근무부서 및 직급/근무지 1) 근무부서 및 직급..."
https://kr.indeed.com/viewjob?jk=0dc8e82db7524432,Data Engineer,,Node.js / Typescript / Javascript 경험 Python 경험 Memcached 경험 Ci / CD 파이프라인 경험 영어 커뮤니... Experience with Python Experience...
https://kr.indeed.com/viewjob?jk=44a3ecc3e34a08c0,"대기업 경로탐색 교통정보 분석 (GIS, python, sql)",,"4년~12년 경력자 - 데이터 분석 경력 3년 이상 - 경로탐색 알고리즘 이해 [기술 스택] - 언어 : python, sql(spatial) - SW : 범용 GIS SW(Q-GIS 등) [우대역량 및 경험] - 교통정..."
https://kr.indeed.com/viewjob?jk=2de3ab2b6248ed8c,"Software Engineer, Data Platform",,"services and tools in Python, Java, Scala... several programming languages... Python, Java, or Scala Strong analytic skills..."
https://kr.indeed.com/viewjob?jk=794e209e405f4fc0,지스트 블록체인경제센터(강남소재) 계약직연구원,,구직 명 블록체인 개발 블록체인 경제 블록체인 하드포크 1) SW프로그래밍 제작 경험자 2) Python/C/Java/Go 프로그래밍 가능자 우대사항 ① 국가보훈대상자(취업보호대상자) 및 장애인은 관련 법령...
https://kr.indeed.com/viewjob?jk=9811fc558024091a,Robotics Software Engineer - System,,"science fundamentals Solid C++, Python coding 3+... following must-have... Octave/Matlab/ Python data analysis Large..."
